total_calls,mean_tow_miles,credit_ranges_below_700,credit_ranges_between_700___799,education_some_college,generation_millenials__1981___1993_,income_100k_,income_under_39999,aaa_financial_service_0,no_members_3___member,kcl_b_ind_mosaicsgrouping_middle_class_melting_pot,kcl_b_ind_mosaicsgrouping_power_elite,occupation_group_professional,mosaic_global_household_hard_working_blue_collar,mosaic_global_household_low_income_elders,aaa_motorcycle_indicator_0_0,aaa_deposit,membership_id,yes_deposit
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50627,0.22716627634660444
1.0,4.15,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,50629,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50643,0.22716627634660444
2.0,0.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,50651,0.0
1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50656,0.0
3.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,50663,0.0
4.0,2.1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,50667,0.0
0.0,0.0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,50692,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,50710,0.8464912280701768
1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50716,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50719,0.22716627634660444
9.0,0.4,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,50721,0.0
2.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50727,0.0
1.0,0.0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,50729,0.0
9.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,50739,0.0
3.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,50748,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50766,0.22716627634660444
3.0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,50780,0.0
6.0,3.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,50782,0.0
3.0,0.6,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,50812,0.0
1.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50814,0.0
18.0,1.5714290000000002,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50817,0.0
12.0,1.942857,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,50820,0.0
0.0,0.0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,50827,0.08324999999999999
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50828,0.22716627634660444
0.0,0.0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,50841,0.0
2.0,7.3333330000000005,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,50877,0.0
2.0,0.0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,50884,0.0
4.0,10.314286,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,50888,0.0
72.0,1.714286,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50891,0.0
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50892,0.0
3.0,0.714286,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,50926,0.0
3.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50935,0.0
3.0,1.18,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,50961,0.0
0.0,0.0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,50978,0.0
24.0,2.055556,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,50988,0.0
37.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,51007,0.0
2.0,1.15,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,51012,0.0
1.0,0.0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,51034,0.0
0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,51075,0.0
0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,51083,0.9801980198019793
1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,51107,0.0
30.0,4.5454550000000005,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,51129,0.0
0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,51140,0.8558558558558552
0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,51155,0.0
11.0,3.1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,51191,0.0
9.0,0.0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,51219,0.0
26.0,0.28571399999999997,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,51227,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,51237,0.8464912280701768
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,51263,0.22716627634660444
9.0,0.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,51303,0.0
0.0,1.333333,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,51317,0.0
21.0,0.857143,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,51324,0.0
2.0,0.23333299999999998,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,51353,0.0
8.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,51359,0.0
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,51365,0.0
1.0,0.0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,51398,0.0
2.0,0.0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,51402,0.0
18.0,0.183333,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,51403,0.0
2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51410,0.0
3.0,0.0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,51415,0.0
4.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,51423,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,51427,0.8464912280701768
12.0,0.0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,51443,0.0
0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,51472,0.0
2.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,51483,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,51485,0.8464912280701768
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,51497,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,51503,0.22716627634660444
178.0,2.686957,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,51507,0.0
1.0,0.0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,51536,0.0
0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,51549,0.0
0.0,0.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,51554,0.0
0.0,0.0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,51580,0.0
24.0,0.833333,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,51612,0.0
0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,51613,0.0
0.0,1.166667,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,51624,0.0
16.0,0.4,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,51631,0.0
0.0,0.0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,51640,0.9249999999999983
0.0,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,51646,0.0
1.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,51694,0.0
11.0,0.28571399999999997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,51700,0.0
21.0,0.0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,51710,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,51741,0.8464912280701768
1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,51805,0.0
0.0,0.0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,51811,0.0
1.0,0.0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,51852,0.24728260869565225
2.0,0.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,51861,0.0
12.0,0.6,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,51868,0.0
0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,51903,0.0
9.0,4.92,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,51927,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,51943,0.22716627634660444
1.0,0.0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,51945,0.0
2.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,51963,0.0
40.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,51968,0.0
0.0,0.0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,51970,0.0
0.0,0.44444399999999995,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,52001,0.0
25.0,5.155556,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52014,0.0
1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52034,0.0
12.0,3.7692309999999996,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,52056,0.0
3.0,0.2,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,52059,0.0
4.0,0.0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,52065,0.0
2.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52096,0.0
3.0,4.84,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,52099,0.0
22.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52134,0.0
9.0,1.133333,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,52153,0.0
9.0,0.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,52174,0.0
4.0,0.05714299999999999,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,52175,0.0
3.0,0.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,52189,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52199,0.22716627634660444
3.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52211,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52237,0.22716627634660444
0.0,0.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,52274,0.0
0.0,0.0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,52286,0.0
32.0,0.727273,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,52295,0.0
2.0,0.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,52307,0.0
6.0,0.0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,52317,0.0
65.0,1.52,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,52320,0.0
3.0,0.0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,52326,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52328,0.22716627634660444
0.0,0.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,52337,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52340,0.22716627634660444
2.0,3.333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52350,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,52358,0.8464912280701768
36.0,1.375,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,52383,0.0
1.0,0.0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,52403,0.0
56.0,4.870588,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,52404,0.0
12.0,0.0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,52420,0.0
3.0,0.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,52438,0.0
2.0,4.5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,52476,0.0
1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,52481,0.0
1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,52490,0.0
2.0,0.75,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,52494,0.0
0.0,2.75,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,52522,0.0
1.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,52561,0.0
3.0,0.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,52598,0.0
2.0,0.8,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,52636,0.0
0.0,1.25,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,52652,0.0
2.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52660,0.0
0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,52681,0.0
12.0,2.7875,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,52705,0.0
6.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,52710,0.0
36.0,1.3,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,52714,0.0
0.0,0.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,52723,0.0
12.0,1.5714290000000002,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,52738,0.0
42.0,0.3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,52748,0.0
10.0,0.666667,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,52752,0.0
0.0,1.0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,52791,0.0
5.0,1.5714290000000002,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,52794,0.0
0.0,0.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,52795,0.0
14.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52803,0.0
1.0,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,52840,0.0
1.0,3.65,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,52849,0.0
6.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52850,0.0
86.0,24.7,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,52861,0.0
2.0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,52870,0.0
20.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,52873,0.0
1.0,0.0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,52893,0.0
0.0,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52905,0.0
0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,52907,0.0
2.0,0.0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,52908,0.0
16.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52923,0.0
6.0,2.6,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,52951,0.0
8.0,0.25,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,52958,0.0
0.0,0.0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,53006,0.0
4.0,0.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,53018,0.0
6.0,0.357143,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,53031,0.0
1.0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,53039,0.0
6.0,6.9,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,53053,0.0
2.0,1.5,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,53055,0.0
14.0,0.75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53056,0.0
0.0,0.0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,53074,0.0
1.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,53083,0.0
45.0,0.0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,53093,0.0
0.0,9.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,53100,0.0
33.0,1.485714,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53103,0.0
6.0,0.0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,53105,0.0
0.0,0.333333,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,53108,0.0
1.0,0.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,53109,0.0
3.0,0.64,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,53131,0.0
3.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53134,0.0
36.0,2.72,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,53156,0.0
0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,53163,0.0
2.0,4.111111,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53165,0.0
1.0,0.0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,53176,0.16
6.0,3.75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53181,0.0
3.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,53196,0.0
1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53199,0.0
3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53225,0.0
6.0,0.033333,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,53227,0.0
1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53254,0.0
0.0,0.0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,53255,0.05
212.0,1.847059,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,53266,0.0
4.0,0.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,53274,0.0
3.0,1.433333,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,53324,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,53340,0.8464912280701768
8.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,53352,0.0
5.0,5.26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53368,0.0
0.0,0.0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,53379,0.0
0.0,0.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,53416,0.0
0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53431,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53444,0.22716627634660444
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53452,0.22716627634660444
6.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,53467,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53487,0.22716627634660444
31.0,7.5454550000000005,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,53520,0.0
1.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,53533,0.0
144.0,1.9631580000000002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53555,0.0
0.0,0.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,53562,0.0
15.0,0.18571400000000002,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,53570,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53573,0.22716627634660444
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53594,0.22716627634660444
18.0,2.371429,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,53647,0.0
54.0,0.604348,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,53648,0.0
0.0,0.0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,53658,0.0
9.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,53661,0.0
0.0,0.0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,53669,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53678,0.22716627634660444
6.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,53687,0.0
2.0,0.4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,53688,0.0
1.0,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,53701,0.0
6.0,0.777778,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,53707,0.0
20.0,0.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53716,0.0
0.0,0.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,53730,0.0
4.0,0.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,53731,0.0
6.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53752,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53781,0.22716627634660444
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53807,0.22716627634660444
4.0,0.0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,53828,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53880,0.22716627634660444
148.0,0.684211,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,53923,0.0
12.0,2.833333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53933,0.0
2.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,53941,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,53948,0.0
1.0,5.6,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,53954,0.0
4.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,53962,0.0
0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,53969,0.0
0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,53983,0.0
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53988,0.0
64.0,0.882353,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,54004,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,54018,0.22716627634660444
56.0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54022,0.0
0.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,54026,0.0
0.0,0.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,54043,0.8648648648648652
1.0,0.0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,54050,0.0
16.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,54057,0.0
1.0,0.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,54060,0.0
5.0,1.3,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,54070,0.0
6.0,1.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,54093,0.0
8.0,4.175,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,54102,0.0
2.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,54122,0.0
0.0,0.0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,54124,0.0
4.0,0.46,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,54130,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,54140,0.22716627634660444
6.0,9.8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,54150,0.0
10.0,1.25,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,54166,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,54169,0.22716627634660444
2.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,54174,0.0
0.0,0.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,54185,0.0
0.0,0.0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,54201,0.0
4.0,0.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,54205,0.0
0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,54222,0.0
3.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,54255,0.0
0.0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,54259,0.0
15.0,1.2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,54267,0.0
1.0,0.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,54270,0.0
0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,54291,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,54295,0.8464912280701768
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,54320,0.8464912280701768
4.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,54336,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,54352,0.22716627634660444
0.0,3.571429,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,54356,0.0
0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,54365,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,54366,0.9255319148936156
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,54402,0.22716627634660444
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,54407,0.22716627634660444
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,54410,0.22716627634660444
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,54419,0.22716627634660444
0.0,0.0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,54427,0.0
4.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,54430,0.0
0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,54436,0.0
1.0,0.0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,54440,0.0
0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,54442,0.0
20.0,0.44285699999999995,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,54450,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,54495,0.0
1.0,0.0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,54496,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,54501,0.22716627634660444
12.0,1.0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,54510,0.0
2.0,4.5,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,54520,0.0
9.0,2.8,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,54547,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,54548,0.22716627634660444
0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,54564,0.8558558558558552
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,54569,0.22716627634660444
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,54574,0.0
21.0,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,54580,0.0
0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,54593,0.0
48.0,2.4,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,54602,0.0
1.0,0.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,54608,0.0
