length_of_residence,total_members_in_household,mean_total_calls_veh,income_100k_,income_40___99999,credit_ranges_800_,education_completed_college,generation_baby_boomers__1948___1968_,generation_generation_x__1969___1980_,generation_post_war____1948_,aaa_financial_service_0,aaa_credit_card_0,occupation_group_management,occupation_group_professional,occupation_group_retired,kcl_b_ind_mosaicsgrouping_singles_and_starters,aaa_motorcycle_indicator_1_0,tenure_between_21___40_years,aaa_travel_0,no_members_3___member,aaa_cancel,membership_id,will_cancel_prob
0.0,2,2.7486,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,81863,1.0
12.0,1,3.1964,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,81873,0.3222222222222222
0.0,3,0.1645,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,81878,0.516363636363636
4.2857,2,3.522,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,81894,0.25
7.0,2,2.8409,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,81909,0.15
14.0,2,0.1645,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,81929,0.25
0.0,1,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,81982,1.0
0.0,1,2.5485,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,82059,0.39714285714285713
12.0,3,2.4416,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,82076,0.17
2.6667,3,0.1645,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,82087,0.16
15.0,1,2.8049,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,82112,0.12
0.0,1,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,82116,1.0
0.0,1,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,82143,1.0
2.6667,4,3.5949,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,82146,0.42263636363636364
2.0,4,2.6025,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,82149,1.0
10.0,5,0.1645,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,82184,0.23
7.5,3,2.9578,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,1,82196,1.0
0.0,2,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,82205,1.0
5.3333,3,0.1645,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,82220,1.0
6.8333,4,2.3971,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,82226,0.01
0.0,1,2.5107,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,82229,0.4057460822166704
7.5,2,0.1645,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,82264,1.0
0.0,2,2.8938,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,82268,1.0
0.0,1,2.8938,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,82294,0.4564827586206897
2.5,2,0.1645,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,82295,0.16166666666666668
2.0,3,0.1645,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,82327,0.21
0.0,1,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,82332,1.0
1.0,2,4.2931,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,82341,1.0
10.0,1,2.9785,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,82358,0.14
2.1429,4,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,82373,1.0
12.0,2,2.5485,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,82390,0.10666666666666666
9.6,4,3.0205,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,82413,0.25
2.6667,2,3.5949,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,82490,0.3
8.0,1,2.4416,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,82491,1.0
10.0,2,2.5485,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,82506,1.0
6.72,7,2.5107,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,82551,0.08
0.0,3,0.1645,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,82573,1.0
15.0,2,2.8373,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,1,0,0,82576,0.04
1.0,2,0.1645,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,82586,0.34
7.5,2,0.1645,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,82604,0.33
0.0,1,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,82610,1.0
0.0,1,3.5949,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,82612,1.0
15.0,2,0.1645,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,1,82620,1.0
0.0,1,2.5485,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,82625,1.0
0.0,3,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,82699,1.0
0.0,1,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,82701,1.0
15.0,3,2.5107,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,82702,0.1
0.0,2,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,82703,1.0
0.0,2,0.1645,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,82708,0.25
0.0,3,2.8938,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,1,0,82712,0.081
7.5,2,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,82725,1.0
1.4,4,2.9578,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,82731,0.18
6.0,2,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,82740,1.0
11.7857,4,2.5107,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,82742,0.21
15.0,1,2.9578,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,82746,0.42263636363636364
6.5455,2,3.0205,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,82750,0.06
4.5,2,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,82771,0.6941176470588235
0.0,2,2.6025,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,82879,0.24
7.5,2,2.9578,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,82897,0.2
7.5,2,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,82939,1.0
0.0,3,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,82953,1.0
0.0,4,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,82986,1.0
0.0,2,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,82994,0.63699618902728
15.0,1,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,83001,1.0
0.0,2,2.6025,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,83006,0.215
10.0,2,3.0205,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,83034,0.04
5.8,4,0.1645,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,83055,0.1604
0.0,1,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,83075,1.0
3.0,3,2.6025,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,83087,0.03
15.0,1,0.1645,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,83116,1.0
0.0,1,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,83118,1.0
3.0,2,2.5485,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,83218,0.11
1.0,2,3.8462,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,83223,0.21
0.0,2,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,83230,1.0
14.2857,5,2.4795,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,83245,0.15
0.0,2,2.8373,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,83247,1.0
15.0,1,0.1645,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,83248,1.0
7.5,2,2.4058,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,83254,0.34
0.0,1,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,83260,1.0
7.5,2,0.1645,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,83274,0.16
0.0,1,2.5485,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,83301,1.0
0.0,2,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,83307,1.0
15.0,2,2.3971,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,83309,0.23
0.0,1,2.8938,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,83327,0.19571428571428573
12.5,2,2.4416,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,83338,0.17
0.0,3,0.1645,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,83342,1.0
15.0,2,2.5107,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,83344,0.3
12.0,2,2.9578,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,83367,0.08
9.0,2,2.5107,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,83421,0.12
12.0,1,0.1645,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,83424,0.28
1.0,1,2.8049,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,83425,0.36
0.0,2,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,83437,1.0
0.0,1,3.1964,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,83441,0.488205074566435
15.0,1,0.1645,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,83449,0.3525
0.4286,3,2.5485,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,83470,1.0
15.0,2,2.5485,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,83477,0.18
0.0,2,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,83489,1.0
0.0,2,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,83501,1.0
5.5,2,2.6025,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,83503,1.0
0.0,3,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,83515,1.0
11.0,1,0.1645,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,83561,0.095
0.0,4,2.7486,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,83591,0.23
15.0,1,2.5485,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,83597,0.06
12.0,1,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,83600,1.0
2.0,2,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,83641,1.0
0.0,2,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,83694,1.0
15.0,2,0.1645,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,83699,0.17
9.0,1,2.8938,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,83712,0.5266666666666666
0.5,2,2.5485,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,83718,0.3139523809523809
0.0,1,2.5485,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,83721,1.0
7.75,3,2.8938,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,83727,0.03
20.25,2,2.9578,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,83736,0.07
5.0,5,2.5485,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,83748,0.18
0.0,1,2.5485,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,83765,0.265
0.0,1,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,83784,1.0
7.5,3,0.1645,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,83801,1.0
6.0,2,2.5485,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,83810,0.2033333333333333
0.0,1,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,83833,1.0
2.1176,5,2.9578,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,83843,1.0
7.5,2,3.0205,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,83859,0.25
11.5385,4,2.9578,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,83882,0.08
10.0,1,2.9785,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,83994,0.3222222222222222
0.0,1,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,84003,1.0
3.0,3,2.5107,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,84023,0.09
7.5,2,2.6025,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,84026,1.0
5.2,5,2.4416,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,84034,0.09
5.5,2,2.5485,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,84061,1.0
10.0,3,0.1645,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,84064,0.2
0.0,1,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,84141,1.0
10.0,1,0.1645,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,84143,1.0
0.3333,3,2.8188,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,84146,0.02
10.2857,3,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,84152,1.0
0.0,2,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,84155,1.0
5.6,3,3.4601,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0,84157,0.13
2.0,5,2.7486,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,84172,0.17666666666666667
1.0,1,0.1645,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,84175,1.0
6.4286,6,2.4416,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,84177,0.06
0.0,2,2.5485,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,84179,1.0
1.0,4,3.4601,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,84181,0.14
0.0,1,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,84193,1.0
2.2143,3,2.8938,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,84198,0.02
0.0,3,0.1645,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,84219,1.0
5.0,3,0.1645,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,84220,0.17
15.0,2,2.8938,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,84250,0.04
6.0526,6,2.5107,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,84279,0.03
0.0,1,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,84283,1.0
15.0,1,2.8373,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,84293,0.27
0.0,1,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,84313,1.0
0.0,2,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,84322,1.0
0.0,1,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,84406,1.0
10.0,2,2.5485,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,84415,0.23
15.0,1,2.5485,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,84426,0.3222222222222222
2.0,1,2.8938,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,84446,0.3222222222222222
12.0,2,0.1645,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,84481,0.38
15.0,2,2.5485,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,84519,0.07
0.0,2,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,84523,1.0
7.5,2,0.1645,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,84535,1.0
4.5,5,0.1645,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,84546,1.0
9.1,3,2.4795,1,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,84564,0.05
0.0,2,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,84566,1.0
7.5,2,0.1645,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,84572,0.33
15.0,1,2.5485,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,84580,0.42263636363636364
15.0,1,2.5485,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,84638,0.3222222222222222
0.0,2,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,84667,0.7121248677248677
0.0,2,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,84668,1.0
7.5,2,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,84672,1.0
11.0,1,2.8049,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,84678,0.06
0.0,3,0.1645,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,84687,1.0
7.5,2,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,84705,1.0
9.0,4,2.5485,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,84735,0.05
0.0,2,2.8938,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,84760,1.0
13.0,2,0.1645,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,84767,0.14
15.0,1,0.1645,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,84794,1.0
15.0,3,0.1645,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,84822,0.17
0.0,1,0.1645,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,84828,1.0
14.0,1,2.9578,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,84898,0.17
0.0,1,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,84901,1.0
15.0,3,2.9578,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,84918,0.06
0.0,1,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,84919,1.0
12.6364,3,3.0205,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,84933,0.01
0.0,1,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,84970,0.63699618902728
0.0,2,2.7486,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,84988,1.0
4.3333,2,2.9578,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,85009,0.24
3.75,2,3.0205,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,85018,1.0
0.0,2,4.2931,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,85020,1.0
6.0,1,3.0681,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,85039,0.07
15.0,2,0.1645,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,85041,0.16
4.0909,2,2.8938,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,85082,0.27
0.0,2,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,85087,1.0
0.0,1,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,85143,1.0
0.0,1,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,85146,1.0
4.0,3,3.1255,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,1,1,0,85171,0.16
15.0,1,2.6025,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,85217,0.16
0.0,2,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,85222,1.0
0.0,2,0.1645,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,85236,0.11723404255319149
15.0,2,0.1645,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,85262,0.23
12.1429,3,2.7175,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,85270,0.02
15.0,1,2.8049,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,85281,0.29
0.0,3,2.4795,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,85288,0.42
0.0,2,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,85299,1.0
7.5,2,2.5485,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,85316,0.135
0.0,1,2.9578,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,85330,1.0
0.0,3,3.1255,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,85343,0.1233044733044733
12.0,4,2.5107,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,85370,0.08
6.8571,5,2.9578,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,85388,0.14
15.0,1,2.8938,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,85408,1.0
15.0,1,0.1645,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,85436,0.35666666666666663
15.0,1,2.5107,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,85441,0.07
0.0,2,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,85452,1.0
7.5,2,0.1645,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,85472,1.0
10.0,2,0.1645,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,85475,1.0
0.0,2,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,85481,1.0
10.0,3,2.8938,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,1,0,85499,0.04
5.0,2,2.5485,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,85522,0.25
15.0,3,3.5949,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,85523,0.22
7.5,2,0.1645,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,85529,0.31
5.5,2,0.1645,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,85544,1.0
0.0,1,2.5485,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,85561,1.0
5.0,3,0.1645,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,85574,1.0
3.75,4,0.1645,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,85594,1.0
4.5,3,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,85606,1.0
17.5,2,3.1964,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,85620,1.0
12.0,3,2.5107,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,85622,0.05
3.75,2,3.4601,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,85629,0.10666666666666666
10.2,3,2.8848,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,85638,0.04
15.0,1,2.4416,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,85648,0.24
8.0,1,2.8049,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,85653,0.06
0.0,1,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,85666,1.0
0.0,3,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,85733,1.0
15.0,2,2.5485,1,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,85735,0.03
0.0,4,0.1645,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,85738,1.0
10.0,3,0.1645,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,85742,0.48
12.8571,2,2.5485,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,85780,0.06
10.0,3,0.1645,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,85785,0.11
15.0,4,2.8938,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,85794,0.11
15.0,1,0.1645,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,85803,0.2
10.0,3,2.4416,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,85806,0.12
15.0,2,0.1645,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,85820,1.0
7.5,2,2.3971,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,85822,0.15
12.0,1,0.1645,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,85824,0.19
8.3,4,3.4601,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,85827,0.09
8.5,2,3.522,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,85836,0.07
9.6,2,2.5107,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,85868,0.04
0.25,4,0.1645,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,85918,1.0
7.8,4,2.5485,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,85923,0.26
15.0,1,0.1645,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,85928,1.0
5.625,3,2.6025,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,85943,0.295
11.25,3,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,85948,1.0
13.8462,3,2.8938,1,0,1,0,0,0,1,1,1,0,1,0,1,1,0,1,1,0,85951,0.06
4.5,2,2.3971,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,85969,0.15
0.0,1,0.1645,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,86018,1.0
