mean_total_cost,length_of_residence,total_members_in_household,mean_total_calls_veh,mean_tow_miles,consumer_score,credit_ranges_800_,credit_ranges_below_700,education_high_school,education_some_college,generation_baby_boomers__1948___1968_,generation_generation_x__1969___1980_,generation_millenials__1981___1993_,income_under_39999,no_members_4___member,kcl_b_ind_mosaicsgrouping_middle_class_melting_pot,kcl_b_ind_mosaicsgrouping_power_elite,kcl_b_ind_mosaicsgrouping_singles_and_starters,aaa_auto_insurance_0,aaa_id_theft_0,aaa_travel_0,occupation_group_management,occupation_group_professional,occupation_group_retired,mosaic_global_household_bourgeois_prosperity,mosaic_global_household_career_and_family,mosaic_global_household_comfortable_retirement,mosaic_global_household_hard_working_blue_collar,mosaic_global_household_low_income_elders,mosaic_global_household_routine_service_workers,aaa_credit_card,membership_id,yes_credit_card
17.666667,11.3333,3,0.1645,0.0,0.01488015784150378,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,9988,0.06
22.285714000000002,15.0,4,0.1645,2.5142860000000002,0.01488015784150378,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,9991,0.11
32.5,10.0,1,2.9578,0.7,0.015384615384615385,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10013,0.16
41.3375,8.25,5,3.1964,0.0,0.015625,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,10036,0.18
0.0,0.0,2,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,10048,0.07
42.583333,1.0,2,2.9578,6.3,0.015384615384615385,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,10064,0.1
0.0,15.0,1,3.1255,0.0,0.014285714285714285,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,10072,0.06
0.0,7.5,2,0.1645,0.0,0.01488015784150378,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,10073,0.24
23.7,12.0,2,3.4601,1.28,0.01488015784150378,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10150,0.21
44.57,7.2,4,2.5107,0.26,0.014285714285714285,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,10151,0.23
15.0,0.0,2,2.7175,0.0,0.014084507042253521,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,10164,0.17
19.9375,13.125,3,2.8938,0.6125,0.01639344262295082,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,10167,0.07
56.310588,13.1176,4,2.9578,4.3,0.015384615384615385,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,10178,0.05
44.0,4.0,2,2.5107,0.5,0.014285714285714285,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,10216,0.11
25.158333,18.0556,4,2.9578,0.666667,0.015384615384615385,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,10227,0.17
26.5,9.75,4,2.4416,0.0,0.0136986301369863,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,10232,0.14
33.5,15.0,2,2.6063,0.5,0.0136986301369863,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,10240,0.09
13.25,15.0,4,0.1645,0.0,0.01488015784150378,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,10248,0.08
0.0,1.0,1,0.1645,0.0,0.01488015784150378,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,10278,0.21
28.975,1.6667,4,2.8409,0.0,0.013157894736842105,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10279,0.27
14.375,9.75,7,2.6025,0.75,0.015625,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10333,0.24
0.0,15.0,1,0.1645,0.0,0.01488015784150378,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,10335,0.25
0.0,4.0,3,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,10336,0.11
16.0,1.0,2,0.1645,0.0,0.01488015784150378,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,10379,0.13
23.641667,3.5,3,2.4058,1.0,0.012987012987012988,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,10383,1.0
14.7125,7.5,4,2.9785,1.75,0.013157894736842105,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,10392,0.12
0.0,11.0,1,0.1645,0.0,0.01488015784150378,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,10439,0.51
48.0875,12.25,3,2.5485,5.75,0.0136986301369863,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,10488,1.0
26.227272999999997,10.9091,4,2.9578,1.927273,0.015384615384615385,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,10503,0.22
49.456,15.0,1,2.8938,0.0,0.01639344262295082,0,1,1,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,10516,0.16
37.283333,7.5,4,2.8049,0.333333,0.014925373134328358,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,10614,0.12
53.0,15.0,1,2.5485,0.0,0.0136986301369863,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10619,0.09
0.0,0.0,1,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,10631,0.03
27.9625,3.75,4,2.9578,0.0,0.015384615384615385,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,10637,0.16
38.928571000000005,2.1429,5,2.4795,3.857143,0.013157894736842105,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,10664,0.08
21.166667,15.0,2,2.5107,0.0,0.014285714285714285,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,10671,0.17
0.0,0.0,1,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,10706,0.04
27.071429,4.1429,5,2.5485,2.528571,0.0136986301369863,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,10719,0.03
50.333333,19.6667,2,2.8049,2.333333,0.014925373134328358,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,10726,0.07
35.308333000000005,15.0,2,2.4416,0.333333,0.0136986301369863,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,10759,0.18
0.0,0.0,1,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,10760,0.03
46.29375,11.0,2,2.9578,0.75,0.015384615384615385,0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,10777,0.18
39.528571,5.0,5,2.8409,4.714286,0.013157894736842105,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,10781,0.09
21.4,15.0,2,1.875,5.6,0.014492753623188406,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,10792,0.11
18.25,6.5,2,2.9578,0.0,0.015384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,10807,0.29
59.375,7.0,3,0.1645,2.375,0.01488015784150378,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,10813,0.12
31.8,7.6,4,2.6025,0.0,0.015625,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,10819,0.1
30.25,8.6667,3,0.1645,0.55,0.01488015784150378,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,10832,0.05
0.0,12.0,2,0.1645,0.0,0.01488015784150378,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,10834,0.27
22.3375,9.25,3,2.5107,0.0,0.014285714285714285,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,10867,1.0
36.405,2.5,3,2.9578,2.0,0.015384615384615385,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,10876,0.03
24.0,0.0,2,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,10882,0.09
0.0,15.0,1,0.1645,0.0,0.01488015784150378,0,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,10922,0.11
26.5,12.6,3,0.1645,0.4,0.01488015784150378,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,10925,0.12
13.25,15.0,4,2.6025,0.0,0.015625,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,10943,1.0
0.0,3.0,2,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,10946,0.15
10.6,2.0,5,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,10959,0.1
17.666667,0.6667,3,0.1645,5.0,0.01488015784150378,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,10964,0.06
40.692857000000004,13.0,4,2.7576,3.0,0.01488015784150378,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,10972,0.13
20.0,0.0,2,0.1645,0.0,0.01488015784150378,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10985,0.17
37.308333000000005,5.5,3,0.1645,0.5,0.01488015784150378,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,10989,0.08
32.4,12.0,2,2.5485,0.0,0.0136986301369863,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,10996,1.0
22.875,11.25,3,2.3971,0.0,0.012345679012345678,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,10999,0.12
47.25,15.0,2,2.8938,6.0,0.01639344262295082,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,11013,0.06
0.0,0.0,1,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,11025,0.03
49.675,15.0,1,2.9578,0.0,0.015384615384615385,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,11054,0.13
53.835714,13.0,1,2.6025,0.0,0.015625,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,11062,0.21
0.0,0.0,2,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,11085,0.42
17.204286,0.7143,4,2.4416,0.0,0.0136986301369863,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11168,0.34
0.0,11.25,4,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,11169,0.23
0.0,11.0,1,0.1645,0.0,0.01488015784150378,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,11209,0.35
47.8,15.0,1,2.9578,8.0,0.015384615384615385,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,11210,0.06
43.425,5.5,2,2.7175,18.0,0.014084507042253521,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,11221,0.03
0.0,0.3333,3,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,11244,0.14
54.95,15.0,1,2.5485,0.0,0.0136986301369863,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,11268,0.04
0.0,9.0,1,0.1645,0.0,0.01488015784150378,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,11278,0.21
20.833333,6.5,5,3.1964,5.716667,0.015625,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,11306,0.15
53.0,15.0,1,2.5485,0.0,0.0136986301369863,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,11347,0.14
35.333333,3.3333,2,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,11352,0.07
37.832857000000004,12.8571,2,1.0,0.0,0.022727272727272728,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,11366,0.14
0.0,0.0,1,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,11368,0.03
35.333333,11.5,3,2.8938,0.0,0.01639344262295082,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,11369,0.15
40.875,7.125,4,2.8938,0.0,0.01639344262295082,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,11390,1.0
0.0,0.0,1,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,11422,0.05
0.0,0.0,1,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,11424,0.22
16.5,15.0,3,0.1645,2.0,0.01488015784150378,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,11434,0.11
41.872222,5.7778,4,0.1645,0.777778,0.01488015784150378,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,11457,0.19
21.183332999999998,28.5,4,2.5107,0.0,0.014285714285714285,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,11460,0.06
0.0,0.0,1,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,11487,0.07
41.308333000000005,10.8333,2,2.5485,0.0,0.0136986301369863,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,11490,1.0
19.616667,15.0,3,0.1645,0.0,0.01488015784150378,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,11540,0.4
17.666667,9.0,3,0.1645,0.0,0.01488015784150378,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,11586,0.07
27.9625,6.5,3,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,11608,0.25
47.742,0.0,4,3.1202,0.9840000000000001,0.015873015873015872,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,11611,0.23
14.0,12.5,2,3.4601,0.0,0.01488015784150378,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,11622,0.05
54.95,14.0,2,2.9578,0.0,0.015384615384615385,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,11631,0.07
56.9,10.0,2,2.9578,0.0,0.015384615384615385,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,11688,0.06
53.0,15.0,1,2.8049,0.0,0.014925373134328358,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,11709,0.11
28.45,10.0,3,2.9785,0.0,0.013157894736842105,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,11719,0.16
0.0,6.0,1,0.1645,0.0,0.01488015784150378,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,11720,0.13
42.4,8.2,3,0.1645,3.8,0.01488015784150378,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,11762,1.0
0.0,8.0,8,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,11768,0.16
35.261111,0.1111,3,2.3971,1.7777779999999999,0.012345679012345678,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,11794,1.0
25.931818,12.2727,5,2.5107,0.0,0.014285714285714285,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,11803,0.38
37.683333000000005,4.6667,4,2.6025,1.5,0.015625,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,11810,0.19
14.0,3.75,3,0.1645,2.0,0.01488015784150378,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,11836,0.06
0.0,7.0,2,0.1645,0.0,0.01488015784150378,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,11843,0.2
11.8,12.0,4,2.6025,0.78,0.015625,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,11848,0.15
0.0,0.0,2,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,11849,0.07
0.0,11.0,1,0.1645,0.0,0.01488015784150378,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,11887,0.13
53.0,8.0,1,2.8938,0.0,0.01639344262295082,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,11888,0.1
11.77,0.2,5,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,11900,0.18
43.1,0.0,3,3.1964,1.7285709999999999,0.015625,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,11926,0.2
10.0,9.3333,3,2.8373,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,11931,0.06
17.666667,10.0,3,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,11937,0.1
48.87,15.0,1,2.8938,1.2,0.01639344262295082,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,11941,0.2
0.0,15.0,1,0.1645,0.0,0.01488015784150378,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,11948,0.06
37.038889000000005,8.8889,4,2.5485,1.111111,0.0136986301369863,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,12014,0.11
31.8,12.0,3,2.4416,1.6,0.0136986301369863,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,12017,0.09
31.8,0.0,3,2.3971,0.0,0.012345679012345678,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,12047,0.06
40.75,10.0,2,2.7175,5.175,0.014084507042253521,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,12050,0.2
32.014286,2.1429,4,2.5485,0.0,0.0136986301369863,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,12065,0.11
39.444444,0.0,3,2.8373,3.5555559999999997,0.01488015784150378,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,12066,0.27
15.5,3.75,4,0.1645,1.0,0.01488015784150378,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,12075,0.14
27.9625,15.0,3,2.6025,0.0,0.015625,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,12087,0.08
0.0,5.0,3,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,12127,1.0
21.333333,10.0,2,2.5107,0.0,0.014285714285714285,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,12130,0.24
0.0,8.0,1,0.1645,0.0,0.01488015784150378,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,12169,0.17
34.75,9.0,2,2.5107,0.65,0.014285714285714285,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,12198,0.13
28.666666999999997,12.5,3,2.9578,3.1,0.015384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,12214,1.0
34.5,9.6429,7,2.4416,2.285714,0.0136986301369863,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,12253,0.16
0.0,0.0,1,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,12289,0.42
0.0,0.0,1,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,12297,0.03
48.713636,1.8182,5,2.9785,1.727273,0.013157894736842105,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,12325,1.0
13.25,5.0,4,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,12404,0.09
27.9625,12.75,3,3.4601,1.0,0.01488015784150378,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,12406,1.0
58.85,15.0,1,2.5485,0.0,0.0136986301369863,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,12440,0.19
25.5,7.75,4,0.1645,0.0,0.01488015784150378,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,12478,0.125
49.456,6.0,3,2.5107,2.0,0.014285714285714285,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,12480,0.08
35.983333,5.0,5,2.5485,0.0,0.0136986301369863,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,12486,0.05
0.0,0.0,2,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,12513,0.07
53.0,0.0,1,3.1964,0.0,0.015625,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,12540,0.17
0.0,4.0,2,0.1645,0.0,0.01488015784150378,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,12548,0.13
81.75,10.5,2,2.9578,19.25,0.015384615384615385,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,12610,1.0
0.0,0.0,3,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,12640,0.05
0.0,3.0,1,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,12675,0.09
47.10625,12.0,3,2.5107,0.0,0.014285714285714285,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,12685,0.06
30.0,0.0,2,3.1202,0.0,0.015873015873015872,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,12692,0.12
0.0,4.5,2,0.1645,0.0,0.01488015784150378,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,12693,0.24
38.97,3.0,3,2.4795,9.64,0.013157894736842105,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,12696,0.12
53.0,2.0,1,2.5485,0.0,0.0136986301369863,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,12730,0.06
53.0,2.0,1,2.5485,0.0,0.0136986301369863,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,12740,0.28
49.666667,2.1667,2,2.6025,0.5,0.015625,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,12798,0.21
0.0,13.0,2,0.1645,0.0,0.01488015784150378,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,12813,0.0
0.0,0.6667,3,0.1645,0.0,0.01488015784150378,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,12832,0.21
53.0,0.0,1,2.4416,0.0,0.0136986301369863,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,12862,0.08
37.74,12.0,3,2.5107,4.4,0.014285714285714285,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,12870,0.13
58.85,12.0,1,2.5485,0.0,0.0136986301369863,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,12890,0.08
