total_calls,mean_basic_cost,generation_baby_boomers__1948___1968_,no_members_2___member,no_members_3___member,kcl_b_ind_mosaicsgrouping_boomers,kcl_b_ind_mosaicsgrouping_middle_class_melting_pot,aaa_auto_insurance_0,occupation_group_management,occupation_group_retired,mosaic_global_household_routine_service_workers,aaa_motorcycle_indicator_1_0,aaa_home_equity,membership_id,yes_home_equity
5.0,53.0,1,1,0,1,0,1,0,0,1,0,0,29767,0.0
0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,29772,0.0
3.0,27.97,1,0,1,0,0,1,0,0,0,1,0,29773,0.0
0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,29778,0.0
1.0,0.0,0,0,1,0,0,0,0,1,0,0,0,29789,0.36
1.0,26.5,0,1,0,1,0,1,0,0,0,0,0,29793,0.0
6.0,37.25,0,1,0,0,0,1,0,0,0,1,0,29796,0.0
20.0,30.2,0,0,0,0,0,1,0,0,0,0,0,29798,0.0
4.0,33.308333000000005,0,0,1,0,0,0,0,0,0,1,0,29804,0.0
4.0,41.5,0,1,0,1,0,1,0,0,1,1,0,29818,0.0
0.0,0.0,0,0,1,1,0,1,0,0,0,0,0,29832,0.0
0.0,47.0,0,1,0,0,1,0,0,0,0,1,0,29836,0.0
3.0,27.9625,0,1,0,0,0,1,0,1,0,1,0,29843,0.0
18.0,47.935714000000004,0,0,1,1,0,0,0,0,1,1,0,29847,0.0
0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,29855,0.0
18.0,30.32,0,0,0,1,0,0,0,0,1,1,0,29881,0.0
1.0,0.0,0,1,0,0,0,1,0,0,0,0,0,29883,0.0
49.0,32.719231,1,1,0,0,0,1,0,0,0,1,0,29884,0.0
1.0,53.0,0,0,0,1,0,0,0,0,0,0,0,29893,0.0
36.0,45.428571000000005,0,1,0,1,0,1,0,0,0,1,0,29900,0.0
0.0,53.0,1,0,0,0,0,1,0,1,0,0,0,29927,0.0
6.0,17.666667,0,0,0,0,0,1,0,0,0,0,0,29928,0.0
0.0,29.5,0,0,0,0,0,1,0,0,0,0,0,29946,0.0
114.0,40.440909000000005,1,0,0,0,0,1,0,0,0,1,0,29950,0.0
2.0,58.85,0,0,0,1,0,1,0,1,0,0,0,29954,0.0
6.0,36.45,1,1,0,0,0,1,0,0,0,1,0,29956,0.0
0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,29966,0.0
0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,29983,0.0
8.0,21.121429,1,0,0,0,0,1,0,0,0,1,0,29987,0.0
0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,30026,0.0
0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,30057,0.0
40.0,48.87,0,0,0,0,0,1,0,0,0,1,0,30058,0.0
0.0,0.0,0,1,0,0,1,1,0,0,0,0,0,30071,0.0
12.0,53.0,0,0,0,1,0,1,0,0,1,1,0,30116,0.0
0.0,26.5,0,1,0,0,0,0,0,0,0,1,0,30128,0.0
0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,30151,0.0
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,30160,0.0
7.0,37.264286,0,0,1,0,0,0,0,0,0,0,0,30163,0.0
0.0,35.333333,0,1,0,0,0,1,0,0,0,1,0,30177,0.0
0.0,39.75,0,0,0,0,0,0,0,0,0,0,0,30186,0.0
2.0,54.95,0,1,0,0,0,1,0,0,0,1,0,30191,0.0
1.0,26.5,0,1,0,0,0,0,0,0,0,1,0,30220,0.0
0.0,13.25,0,0,0,0,0,1,0,0,0,0,0,30225,0.0
0.0,6.75,0,0,1,0,0,1,0,0,0,0,0,30250,0.0
18.0,36.333333,0,0,1,0,0,0,0,0,0,0,0,30272,0.0
1.0,0.0,0,1,0,0,0,1,0,0,0,0,0,30283,0.0
4.0,29.425,1,1,0,0,0,0,1,0,0,1,0,30297,0.04
0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,30301,0.0
2.0,16.25,0,0,0,1,0,0,0,0,0,1,0,30306,0.0
1.0,6.1,0,0,0,0,0,1,0,0,0,1,0,30311,0.0
2.0,14.333332999999998,0,0,1,0,1,0,0,0,1,0,0,30320,0.0
1.0,26.5,0,1,0,0,0,1,0,1,0,0,0,30328,0.0
0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,30335,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,30341,0.0
108.0,25.375,0,0,0,0,0,1,0,0,0,0,0,30360,0.0
6.0,25.525,0,1,0,0,0,1,1,0,0,1,0,30369,0.02
1.0,18.333333,0,0,1,0,0,0,0,0,0,0,0,30370,0.0
2.0,36.925,1,1,0,1,0,1,0,1,1,0,0,30391,0.0
8.0,30.6,0,0,1,1,0,1,0,0,1,0,0,30394,0.0
1.0,10.833333,0,0,1,0,0,1,0,0,0,0,0,30430,0.0
3.0,16.25,0,1,0,1,0,1,0,0,1,0,0,30438,0.0
0.0,16.5,0,1,0,1,0,1,0,0,0,0,0,30466,0.0
0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,30478,0.0
0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,30496,0.0
2.0,53.0,0,0,0,1,0,1,0,0,1,0,0,30570,0.0
2.0,14.5,0,0,0,0,0,1,0,0,0,1,0,30585,0.0
2.0,9.333333,1,0,1,0,0,1,0,1,1,0,0,30624,0.0
9.0,31.5,0,0,0,0,0,1,0,0,0,1,0,30692,0.0
9.0,31.8,0,0,1,0,0,1,0,0,0,1,0,30703,0.0
0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,30721,0.0
0.0,7.5,1,0,0,1,0,1,0,0,0,0,0,30732,0.0
1.0,0.0,0,0,0,1,0,1,0,0,1,0,0,30734,0.0
9.0,31.0,0,0,0,0,0,1,0,0,0,0,0,35058,0.0
36.0,28.0,0,0,0,0,0,1,0,0,1,0,0,35424,0.0
0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,38708,0.0
0.0,0.0,0,1,0,1,0,0,0,0,1,0,0,39622,0.0
0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,41668,0.0
1.0,15.0,0,1,0,0,0,1,0,0,0,1,0,43827,0.0
99.0,25.0,0,1,0,1,0,1,0,0,0,0,0,45268,0.0
0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,45691,0.0
1.0,27.0,0,0,0,0,0,1,0,0,0,0,0,45921,0.0
1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,47625,0.02
0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,49745,0.0
3.0,14.833332999999998,1,0,0,1,0,0,1,0,1,1,0,50005,0.0
2.0,0.0,0,0,1,0,0,0,0,0,0,0,0,50024,0.08
0.0,35.333333,0,1,0,1,0,1,0,0,1,1,0,50025,0.01
0.0,0.0,0,1,0,1,0,1,0,0,0,0,0,50037,0.0
0.0,0.0,0,0,0,1,0,1,1,0,0,0,0,50051,0.0
6.0,53.0,0,0,0,0,0,0,0,0,0,0,0,50060,0.0
1.0,0.0,0,0,1,0,0,1,0,0,0,0,0,50071,0.01
2.0,26.5,0,0,1,0,0,1,0,0,0,1,0,50077,0.0
0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,50081,0.0
1.0,53.0,0,1,0,0,0,1,0,0,0,0,0,50114,0.0
6.0,16.916667,0,0,0,0,0,1,0,0,1,1,0,50120,0.0
1.0,28.0,0,0,0,0,0,1,0,0,0,0,0,50122,0.0
65.0,29.575,1,1,0,1,0,1,0,0,0,1,0,50134,0.0
0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,50149,0.0
0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,50156,0.0
0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,50170,0.0
1.0,34.5,0,0,0,0,0,1,0,0,0,1,0,50177,0.0
2.0,53.0,0,1,0,0,0,1,0,0,1,1,0,50191,0.0
0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,50195,0.0
15.0,29.975,0,1,0,0,0,1,0,0,0,0,0,50203,0.0
0.0,35.333333,0,0,1,0,1,0,0,0,0,1,0,50226,0.0
0.0,37.1,0,0,1,1,0,1,0,0,0,1,0,50229,0.0
0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,50262,0.0
0.0,34.142857,0,0,1,0,1,0,1,0,1,1,0,50269,0.02
2.0,35.333333,0,0,1,0,0,1,0,0,0,0,0,50272,0.0
0.0,0.0,1,1,0,0,0,1,1,0,0,0,0,50290,0.0
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,50297,0.0
37.0,39.065385,1,1,0,0,0,1,0,1,0,1,0,50331,0.0
20.0,45.141667,0,1,0,0,0,1,0,1,0,1,0,50335,0.0
4.0,30.285714000000002,0,0,0,0,0,0,0,1,0,1,0,50336,0.0
3.0,32.75,0,1,0,1,0,1,0,0,0,0,0,50341,0.0
4.0,22.375,0,0,1,0,0,0,0,0,0,0,0,50343,0.0
14.0,34.464286,1,1,0,1,0,1,0,1,1,0,0,50391,0.0
0.0,0.0,0,1,0,1,0,1,0,0,1,0,0,50398,0.0
0.0,26.5,0,1,0,0,1,1,0,0,1,0,0,50465,0.04
4.0,36.175,1,0,1,1,0,0,0,0,0,1,0,50477,0.0
4.0,30.285714000000002,0,0,0,0,0,1,0,0,0,1,0,50490,0.0
0.0,0.0,0,0,0,1,0,1,0,0,1,0,0,50529,0.0
0.0,53.0,1,1,0,0,1,0,0,0,1,1,0,50536,0.03
65.0,46.35,0,0,0,0,0,1,0,0,0,1,0,50565,0.0
4.0,16.485,0,0,0,0,0,0,0,0,0,0,0,50571,0.0
0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,50572,0.0
0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,50577,0.0
8.0,39.37,1,1,0,1,0,1,1,0,0,1,0,50624,0.04
0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,50627,0.0
1.0,30.75,0,1,0,0,0,1,0,1,0,0,0,50629,0.0
0.0,0.0,0,0,0,1,0,1,0,0,1,0,0,50643,0.0
2.0,0.0,1,0,0,0,0,0,0,0,0,0,1,50651,1.0
1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,50656,0.02
3.0,41.2125,0,1,0,0,0,1,0,0,0,0,0,50663,0.0
4.0,20.666667,0,1,0,0,0,1,0,0,0,0,0,50667,0.0
0.0,0.0,1,1,0,0,0,1,0,0,1,0,0,50692,0.0
0.0,27.0,0,1,0,0,0,1,0,0,1,0,0,50710,0.0
1.0,29.425,0,1,0,0,0,0,0,0,0,1,0,50716,0.0
0.0,53.0,0,0,0,0,0,1,0,0,0,0,0,50719,0.0
9.0,38.856,0,0,1,0,0,1,0,0,0,1,0,50721,0.0
2.0,26.5,0,1,0,1,0,1,0,0,1,1,0,50727,0.0
1.0,0.0,0,1,0,0,0,1,0,0,1,0,0,50729,0.0
9.0,28.5,0,1,0,0,0,1,0,0,0,0,0,50739,0.0
3.0,39.75,0,1,0,0,0,0,0,1,0,0,0,50748,0.0
0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,50766,0.0
3.0,53.0,0,1,0,0,0,0,0,1,0,1,0,50780,0.0
6.0,41.5,0,0,0,1,0,0,0,0,1,1,0,50782,0.0
3.0,18.5,0,0,1,0,0,0,0,0,0,0,0,50812,0.0
1.0,19.616667,0,0,1,0,0,0,0,0,0,1,0,50814,0.0
18.0,52.628570999999994,1,1,0,0,0,1,0,1,0,1,0,50817,0.0
12.0,16.142857,0,0,0,1,0,1,0,1,0,1,0,50820,0.0
0.0,0.0,1,1,0,0,1,1,0,1,1,0,0,50827,0.0
0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,50828,0.0
0.0,10.0,0,0,1,0,0,1,0,0,0,0,0,50841,0.0
2.0,19.616667,0,0,1,0,0,0,0,1,1,1,0,50877,0.0
2.0,41.75,0,1,0,0,0,1,0,1,0,1,0,50884,0.0
4.0,34.714286,1,0,1,0,0,1,0,0,1,0,0,50888,0.0
72.0,32.714286,0,1,0,0,0,1,0,0,0,1,0,50891,0.0
0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,50892,0.0
3.0,37.857143,1,0,0,1,0,1,0,1,1,1,0,50926,0.0
3.0,0.0,0,1,0,0,0,1,0,0,0,0,0,50935,0.0
3.0,31.5,0,0,0,0,1,0,1,0,0,1,0,50961,0.01
0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,50978,0.0
24.0,40.094444,0,0,1,0,0,1,0,0,0,1,0,50988,0.0
37.0,47.10625,0,0,1,0,0,0,0,0,0,1,0,51007,0.0
2.0,8.125,0,0,0,0,0,1,1,0,0,0,0,51012,0.0
1.0,17.666667,1,0,1,1,0,1,0,0,0,1,0,51034,0.0
0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,51075,0.0
0.0,17.666667,1,0,1,0,0,1,0,0,0,0,0,51083,0.0
1.0,53.0,0,0,0,0,0,0,0,1,0,1,0,51107,0.0
30.0,52.413636,1,0,0,0,0,0,0,0,1,1,0,51129,0.0
0.0,35.0,1,0,0,1,0,1,0,1,0,0,0,51140,0.0
0.0,53.0,1,0,0,1,0,1,1,0,1,0,0,51155,0.01
11.0,40.685,1,0,0,0,1,1,0,0,0,1,0,51191,0.0
9.0,53.0,0,1,0,0,0,1,0,0,0,0,0,51219,0.0
26.0,45.428571000000005,0,0,1,0,1,1,0,1,0,1,0,51227,0.0
0.0,14.5,0,0,0,0,0,1,0,0,0,0,0,51237,0.0
0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,51263,0.0
9.0,41.2125,0,1,0,0,0,0,0,0,0,1,0,51303,0.0
0.0,27.666666999999997,1,1,0,0,1,1,0,0,0,1,0,51317,0.05
21.0,45.485714,0,0,0,0,0,1,0,0,0,1,0,51324,0.0
2.0,28.666666999999997,0,0,1,1,0,1,0,0,0,1,0,51353,0.0
8.0,49.456,0,1,0,0,0,0,1,0,0,1,0,51359,0.02
0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,51365,1.0
1.0,53.0,0,1,0,0,0,1,0,1,0,0,0,51398,0.0
2.0,16.25,0,1,0,0,0,1,0,0,0,0,0,51402,0.0
18.0,27.708333000000003,1,0,0,1,0,0,0,0,1,0,0,51403,0.0
2.0,0.0,1,0,0,0,0,1,0,0,0,0,0,51410,0.0
3.0,18.25,0,0,0,0,0,1,0,0,0,1,0,51415,0.0
4.0,34.14,0,0,0,0,0,1,0,0,0,1,0,51423,0.0
0.0,27.0,0,0,0,0,0,0,0,0,0,0,0,51427,0.0
12.0,56.9,1,0,0,0,0,1,0,0,1,1,0,51443,0.0
0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,51472,0.0
2.0,13.25,0,0,0,0,0,1,0,0,0,1,0,51483,0.0
0.0,7.5,0,0,0,0,0,0,0,0,0,0,0,51485,0.0
0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,51497,0.0
0.0,0.0,0,1,0,1,0,1,0,0,1,0,0,51503,0.0
178.0,33.971739,1,0,1,1,0,1,0,1,1,1,0,51507,0.0
1.0,0.0,0,1,0,0,1,1,0,0,0,0,0,51536,0.0
0.0,35.333333,0,1,0,0,0,1,0,1,0,0,0,51549,0.0
0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,51554,0.0
0.0,0.0,0,0,0,1,0,1,0,0,1,0,0,51580,0.0
24.0,22.722222,0,1,0,0,0,1,0,1,0,0,0,51612,0.0
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,51613,0.0
0.0,35.333333,1,0,0,1,0,1,0,0,0,1,0,51624,0.0
16.0,38.4,0,1,0,0,0,1,0,1,0,0,0,51631,0.0
0.0,0.0,1,0,0,0,0,1,1,0,0,0,0,51640,0.0
0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,51646,0.0
1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,51694,0.02
11.0,25.142857,1,0,0,0,0,1,0,0,0,1,0,51700,0.0
21.0,34.833333,1,1,0,0,0,1,0,0,0,0,0,51710,0.0
0.0,26.5,0,1,0,0,0,1,0,0,0,0,0,51741,0.0
1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,51805,0.01
0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,51811,0.0
1.0,27.9625,0,0,0,0,0,1,0,1,0,0,0,51852,0.0
2.0,0.0,0,1,0,1,0,1,0,0,1,0,0,51861,0.0
12.0,42.4,0,1,0,0,0,0,1,0,0,1,0,51868,0.02
0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,51903,0.0
9.0,43.34,0,0,1,0,0,0,0,0,0,1,0,51927,0.0
0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,51943,0.0
1.0,15.0,0,1,0,0,0,0,0,1,0,0,0,51945,0.0
2.0,0.0,0,1,0,0,0,1,0,0,0,0,0,51963,0.0
40.0,51.57,0,1,0,0,0,1,0,1,0,1,0,51968,0.0
0.0,0.0,1,0,0,1,0,1,0,0,1,0,0,51970,0.0
0.0,23.888889000000002,0,0,0,0,0,0,0,0,0,0,0,52001,0.0
25.0,33.9,0,0,0,0,0,1,0,0,0,1,0,52014,0.0
1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,52034,0.33
12.0,42.153846,0,0,0,0,0,0,0,0,0,1,0,52056,0.0
3.0,22.37,1,0,0,0,0,1,0,0,0,0,0,52059,0.0
4.0,31.625,1,1,0,0,0,1,0,0,0,0,0,52065,0.0
2.0,0.0,0,0,0,1,0,1,0,0,1,0,0,52096,0.0
3.0,19.0,1,0,0,1,0,0,0,0,1,0,0,52099,0.0
22.0,42.82,1,0,0,1,0,1,0,0,0,1,0,52134,0.0
9.0,17.583333,0,0,0,0,0,1,0,0,0,1,0,52153,0.0
9.0,44.74,0,1,0,0,0,1,0,0,0,1,0,52174,0.0
4.0,39.428571000000005,0,0,1,0,0,0,0,0,1,0,0,52175,0.0
3.0,16.5,0,1,0,0,0,0,0,1,0,1,0,52189,0.0
0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,52199,0.0
3.0,55.925,0,1,0,1,0,1,0,1,0,1,0,52211,0.0
0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,52237,0.0
0.0,53.0,0,0,0,0,0,1,0,0,0,0,0,52274,0.0
0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,52286,0.0
32.0,34.259091,0,0,0,0,0,1,0,0,0,1,0,52295,0.0
2.0,53.0,0,0,0,0,0,1,0,1,0,1,0,52307,0.0
6.0,21.0,1,0,0,0,0,0,0,1,1,0,0,52317,0.0
65.0,41.446667,0,0,0,1,0,1,0,1,0,1,0,52320,0.0
3.0,15.2,0,0,1,1,0,1,0,1,0,1,0,52326,0.0
0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,52328,0.0
0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,52337,0.0
0.0,0.0,0,1,0,1,0,1,1,0,1,0,0,52340,0.0
2.0,54.95,0,1,0,1,0,0,0,0,0,1,0,52350,0.0
0.0,35.625,0,0,0,0,0,1,0,0,0,0,0,52358,0.0
36.0,48.325,0,0,1,0,0,1,0,0,0,1,0,52383,0.0
1.0,14.5,0,1,0,0,0,1,0,0,0,0,0,52403,0.0
56.0,46.905882,0,0,1,0,0,1,1,0,0,1,0,52404,0.0
12.0,22.37,0,0,1,0,0,1,0,0,0,1,0,52420,0.0
3.0,37.283333,0,0,1,0,0,1,0,0,1,1,0,52438,0.0
2.0,36.308333000000005,1,0,0,1,0,1,0,0,1,0,0,52476,0.0
1.0,40.0,1,1,0,0,0,1,0,0,0,0,0,52481,0.0
1.0,26.5,0,1,0,0,0,1,0,0,0,0,0,52490,0.0
2.0,27.9625,0,0,1,0,0,1,0,1,0,1,0,52494,0.0
0.0,20.0,1,0,0,0,0,1,0,1,1,1,0,52522,0.0
1.0,13.5,0,1,0,0,0,1,0,0,0,0,0,52561,0.0
3.0,32.5,0,0,0,1,0,1,0,0,0,1,0,52598,0.0
2.0,31.8,0,0,0,0,0,1,0,0,0,0,0,52636,0.0
0.0,39.75,0,1,0,1,0,1,1,0,0,1,0,52652,0.02
2.0,35.333333,0,1,0,0,0,1,0,1,0,1,0,52660,0.0
0.0,40.0,0,0,0,0,0,1,0,1,0,0,0,52681,0.0
12.0,34.75,1,0,0,1,0,1,0,1,0,1,0,52705,0.0
6.0,21.833333,1,0,1,0,0,1,0,0,0,0,0,52710,0.0
36.0,33.3,0,0,0,0,0,1,1,0,0,1,0,52714,0.0
0.0,0.0,1,1,0,1,0,1,0,1,0,0,0,52723,0.0
12.0,39.857143,0,1,0,0,0,1,0,0,0,0,0,52738,0.0
42.0,32.37,1,0,0,0,1,1,0,0,0,1,0,52748,0.0
10.0,37.95,0,1,0,0,0,0,0,0,0,1,0,52752,0.0
0.0,27.2,0,0,1,0,0,1,0,0,0,1,0,52791,0.0
5.0,38.428571000000005,1,0,1,0,0,0,0,1,0,1,0,52794,0.0
0.0,0.0,1,0,0,1,0,1,0,0,1,0,0,52795,0.0
14.0,28.538889,0,0,0,1,0,1,0,0,0,1,0,52803,0.0
1.0,53.0,0,0,0,1,0,1,0,0,0,1,0,52840,0.0
1.0,7.0,0,0,0,0,0,1,0,0,0,0,0,52849,0.0
6.0,29.425,0,0,0,0,0,1,0,1,0,1,0,52850,0.0
86.0,45.528571,1,1,0,0,0,0,0,0,0,1,0,52861,0.0
2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,52870,0.01
20.0,35.333333,0,1,0,1,0,1,0,0,1,0,0,52873,0.0
1.0,0.0,0,1,0,1,0,1,0,0,1,0,0,52893,0.0
0.0,20.75,0,1,0,0,0,0,0,1,0,0,0,52905,0.0
0.0,0.0,0,0,1,0,1,1,0,0,1,0,0,52907,0.0
2.0,28.0,0,0,0,0,0,1,1,0,0,0,0,52908,0.0
16.0,10.892857000000001,0,0,0,0,0,1,0,0,0,1,0,52923,0.0
6.0,43.57,0,0,1,0,1,0,0,0,0,1,0,52951,0.0
8.0,37.3375,0,0,0,0,0,1,0,0,0,0,0,52958,0.0
0.0,53.0,0,0,0,0,1,0,0,0,1,0,0,53006,0.0
4.0,30.25,0,0,0,0,0,0,0,1,0,1,0,53018,0.0
6.0,27.357143,0,0,1,0,0,0,0,1,0,1,0,53031,0.0
1.0,13.5,0,1,0,0,0,1,0,0,1,0,0,53039,0.0
6.0,21.5,0,1,0,0,0,0,0,0,0,0,0,53053,0.0
2.0,26.5,0,0,1,0,0,1,0,1,0,0,0,53055,0.0
14.0,46.375,0,1,0,1,0,1,0,0,1,1,0,53056,0.0
0.0,0.0,1,0,0,0,1,1,0,0,0,0,0,53074,0.0
1.0,17.666667,0,0,0,0,0,1,0,1,0,1,0,53083,0.0
45.0,45.985,0,1,0,0,0,1,0,0,0,1,0,53093,0.0
0.0,53.0,0,0,0,0,0,1,0,0,0,0,0,53100,0.0
33.0,43.714286,0,1,0,0,0,0,0,0,0,1,0,53103,0.0
6.0,29.17,1,0,1,1,0,1,0,0,1,1,0,53105,0.0
0.0,27.666666999999997,1,1,0,0,0,0,0,0,0,0,0,53108,0.0
1.0,0.0,0,0,0,1,0,0,0,1,0,0,0,53109,0.0
3.0,48.4,0,0,1,0,0,1,0,0,0,0,0,53131,0.0
3.0,41.616667,0,1,0,1,0,0,0,0,1,1,0,53134,0.0
36.0,34.17,1,0,1,0,1,0,0,0,0,1,0,53156,0.0
0.0,0.0,0,0,1,0,0,1,0,0,1,0,0,53163,0.0
2.0,22.333333,0,0,0,1,0,0,0,0,0,1,0,53165,0.0
1.0,9.333333,1,0,1,1,0,1,0,0,0,0,0,53176,0.0
6.0,42.675,1,1,0,1,0,1,1,0,0,1,0,53181,0.04
3.0,26.5,0,1,0,0,0,1,0,0,0,0,0,53196,0.0
1.0,32.0,0,0,0,1,0,1,0,0,1,1,0,53199,0.0
3.0,41.0,0,0,0,0,0,1,0,0,0,0,0,53225,0.0
6.0,46.333333,0,0,0,0,0,1,0,0,1,1,0,53227,0.0
1.0,0.0,0,0,0,1,0,1,0,0,1,0,0,53254,0.0
0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,53255,0.0
212.0,44.882353,1,0,1,0,0,0,0,0,0,1,0,53266,0.0
4.0,20.666667,0,0,0,0,0,0,0,0,0,1,0,53274,0.0
3.0,21.166667,0,0,1,0,0,0,0,0,0,0,0,53324,0.0
0.0,53.0,0,0,0,0,0,1,0,0,0,0,0,53340,0.0
8.0,30.0,1,0,0,0,0,1,0,0,0,0,0,53352,0.0
5.0,13.1,0,0,0,0,0,0,0,0,0,1,0,53368,0.0
0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,53379,0.0
0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,53416,0.0
0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,53431,0.0
0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,53444,0.0
0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,53452,0.0
6.0,0.0,0,0,1,0,0,1,0,0,0,0,0,53467,0.01
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,53487,0.0
31.0,42.220909000000006,0,0,1,1,0,1,0,0,0,1,0,53520,0.0
1.0,0.0,0,0,1,0,0,0,0,1,0,1,0,53533,0.02
144.0,26.842105,1,0,0,0,0,1,0,0,0,1,0,53555,0.0
0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,53562,0.0
15.0,41.935714000000004,1,1,0,0,0,1,0,0,0,1,0,53570,0.0
0.0,26.5,0,1,0,0,0,1,0,0,0,1,0,53573,0.0
0.0,0.0,0,1,0,1,0,0,0,0,1,0,0,53594,0.0
18.0,23.571429000000002,0,1,0,0,0,0,0,0,0,1,0,53647,0.0
54.0,27.471739000000003,0,0,0,0,0,0,0,0,0,1,0,53648,0.0
0.0,26.5,1,1,0,0,0,0,0,0,0,1,0,53658,0.0
9.0,54.95,0,0,0,0,0,0,0,0,0,0,0,53661,0.0
0.0,58.285,0,0,0,1,0,1,0,0,0,0,0,53669,0.0
0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,53678,0.0
6.0,35.666667,0,0,0,1,0,1,0,0,0,0,0,53687,0.0
2.0,54.17,0,1,0,0,0,0,0,1,0,1,0,53688,0.0
1.0,19.5,1,0,1,1,0,0,0,1,0,0,0,53701,0.0
6.0,27.094444,1,0,0,0,0,0,0,0,0,1,0,53707,0.0
20.0,40.9,0,0,0,1,0,1,0,0,0,1,0,53716,0.0
0.0,0.0,0,0,0,1,0,1,0,0,1,0,0,53730,0.0
4.0,58.85,0,0,0,0,0,1,0,0,0,1,0,53731,0.0
6.0,53.0,0,0,0,1,0,0,0,0,1,1,0,53752,0.0
0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,53781,0.0
0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,53807,0.0
4.0,53.0,0,0,0,0,0,1,0,0,0,0,0,53828,0.0
0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,53880,0.0
148.0,40.618421000000005,1,0,0,1,0,0,0,0,0,1,0,53923,0.0
12.0,52.808333,0,0,0,1,0,1,0,0,0,1,0,53933,0.0
2.0,53.0,0,0,0,0,0,0,0,0,0,0,0,53941,0.0
0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,53948,0.0
1.0,27.7,0,0,0,0,0,1,0,0,0,0,0,53954,0.0
4.0,27.9625,1,0,1,0,0,1,1,0,0,1,0,53962,0.0
0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,53969,0.0
0.0,0.0,0,1,0,1,0,1,0,1,1,0,0,53983,0.0
0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,53988,0.0
64.0,46.808824,0,0,0,0,0,1,0,0,0,1,0,54004,0.0
0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,54018,0.0
